dep;sexe;jour;hosp;rea;hosp - rea;rad;dc;dc ehpad;hosp quot;rea quot;rad quot;dc quot;dc ehpad quot;lits réa;hosp off;rea off;rad off;dc off
82;2;22/04/2020;4;1;3;12;0;;0;-1;0;0;0;;;;;
83;0;22/04/2020;325;50;275;472;93;;18;0;2;3;0;;;;;
83;1;22/04/2020;189;37;152;259;52;;10;0;-1;2;0;;;;;
83;2;22/04/2020;133;12;121;212;40;;6;-1;3;1;0;;;;;
84;0;22/04/2020;67;13;54;145;26;;0;-1;1;0;0;;;;;
84;1;22/04/2020;39;10;29;73;16;;0;-1;0;0;0;;;;;
84;2;22/04/2020;28;3;25;72;10;;0;0;1;0;0;;;;;
85;0;22/04/2020;61;13;48;118;28;;-4;0;6;0;0;;;;;
85;1;22/04/2020;31;9;22;66;19;;-2;0;3;0;0;;;;;
85;2;22/04/2020;30;4;26;52;9;;-2;0;3;0;0;;;;;
86;0;22/04/2020;55;11;44;76;25;;-4;-6;3;0;0;;;;;
86;1;22/04/2020;31;7;24;38;12;;-4;-5;2;0;0;;;;;
86;2;22/04/2020;23;3;20;38;12;;0;-1;1;0;0;;;;;
87;0;22/04/2020;53;10;43;79;21;;1;0;2;0;0;;;;;
87;1;22/04/2020;23;7;16;40;10;;0;0;2;0;0;;;;;
87;2;22/04/2020;30;3;27;38;11;;1;0;0;0;0;;;;;
88;0;22/04/2020;244;21;223;386;218;;3;-1;7;3;0;;;;;
88;1;22/04/2020;116;14;102;204;128;;1;-1;3;1;0;;;;;
88;2;22/04/2020;127;7;120;180;90;;2;0;4;2;0;;;;;
89;0;22/04/2020;119;26;93;134;43;;15;6;13;2;0;;;;;
89;1;22/04/2020;60;23;37;72;24;;9;4;5;0;0;;;;;
89;2;22/04/2020;59;3;56;61;19;;6;2;8;2;0;;;;;
90;0;22/04/2020;168;26;142;328;140;;-7;-2;6;6;0;;;;;
90;1;22/04/2020;92;21;71;193;84;;-3;-1;3;4;0;;;;;
90;2;22/04/2020;75;5;70;135;56;;-4;-1;3;2;0;;;;;
91;0;22/04/2020;1185;183;1002;917;350;;0;2;24;9;0;;;;;
91;1;22/04/2020;579;122;457;554;206;;-6;0;17;5;0;;;;;
91;2;22/04/2020;585;56;529;358;141;;6;2;7;4;0;;;;;
92;0;22/04/2020;1917;350;1567;2281;739;;-6;-15;58;23;0;;;;;
92;1;22/04/2020;1050;264;786;1303;433;;-4;-12;27;14;0;;;;;
92;2;22/04/2020;847;83;764;967;301;;-2;-3;31;8;0;;;;;
93;0;22/04/2020;1582;213;1369;1790;735;;22;0;76;18;0;;;;;
93;1;22/04/2020;818;149;669;1065;458;;6;-3;36;10;0;;;;;
93;2;22/04/2020;745;58;687;709;270;;15;3;39;7;0;;;;;
94;0;22/04/2020;2098;302;1796;1869;817;;-116;-21;178;23;0;;;;;
94;1;22/04/2020;1092;221;871;1046;466;;-70;-16;92;16;0;;;;;
94;2;22/04/2020;987;81;906;799;334;;-44;-4;81;7;0;;;;;
95;0;22/04/2020;958;139;819;1463;495;;44;-4;32;10;0;;;;;
95;1;22/04/2020;512;99;413;859;318;;14;-2;18;8;0;;;;;
95;2;22/04/2020;439;39;400;598;175;;29;-2;14;2;0;;;;;
971;0;22/04/2020;25;13;12;69;12;;1;-2;1;0;0;;;;;
971;1;22/04/2020;19;9;10;33;5;;2;-1;0;0;0;;;;;
971;2;22/04/2020;6;4;2;36;7;;-1;-1;1;0;0;;;;;
972;0;22/04/2020;34;9;25;62;13;;-2;-1;2;0;0;;;;;
972;1;22/04/2020;22;7;15;32;10;;-1;-1;1;0;0;;;;;
972;2;22/04/2020;12;2;10;30;3;;-1;0;1;0;0;;;;;
973;0;22/04/2020;2;1;1;32;1;;-1;0;1;0;0;;;;;
973;1;22/04/2020;1;0;1;15;1;;0;0;0;0;0;;;;;
973;2;22/04/2020;1;1;0;17;0;;-1;0;1;0;0;;;;;
974;0;22/04/2020;12;2;10;96;0;;-2;0;2;0;0;;;;;
974;1;22/04/2020;9;2;7;45;0;;-1;0;1;0;0;;;;;
974;2;22/04/2020;3;0;3;51;0;;-1;0;1;0;0;;;;;
976;0;22/04/2020;23;4;19;54;6;;2;0;2;0;0;;;;;
976;1;22/04/2020;16;4;12;31;5;;0;0;1;0;0;;;;;
976;2;22/04/2020;6;0;6;22;1;;2;0;1;0;0;;;;;
1;0;23/04/2020;164;20;144;220;72;8309;-3;1;9;4;205;5000;29219;5053;42088;13547
1;1;23/04/2020;79;16;63;122;42;;-2;0;5;3;0;;;;;
1;2;23/04/2020;82;4;78;92;29;;0;1;4;1;0;;;;;
2;0;23/04/2020;281;40;241;574;189;;2;0;20;1;0;;;;;
2;1;23/04/2020;141;26;115;224;112;;2;-1;6;0;0;;;;;
2;2;23/04/2020;140;14;126;348;74;;0;1;14;1;0;;;;;
3;0;23/04/2020;54;16;38;107;23;;-1;-2;4;0;0;;;;;
3;1;23/04/2020;28;12;16;45;11;;1;-1;0;0;0;;;;;
3;2;23/04/2020;25;4;21;61;11;;-2;-1;4;0;0;;;;;
4;0;23/04/2020;29;2;27;95;7;;-2;0;4;0;0;;;;;
4;1;23/04/2020;14;0;14;38;5;;1;0;1;0;0;;;;;
4;2;23/04/2020;15;2;13;56;2;;-3;0;3;0;0;;;;;
5;0;23/04/2020;41;8;33;89;6;;0;-1;1;0;0;;;;;
5;1;23/04/2020;15;5;10;54;2;;-1;0;1;0;0;;;;;
5;2;23/04/2020;26;3;23;35;4;;1;-1;0;0;0;;;;;
6;0;23/04/2020;270;48;222;382;111;;-6;0;13;1;0;;;;;
6;1;23/04/2020;134;28;106;182;60;;-7;1;9;1;0;;;;;
6;2;23/04/2020;124;16;108;190;49;;0;-1;3;0;0;;;;;
7;0;23/04/2020;97;24;73;251;55;;-5;-1;9;2;0;;;;;
7;1;23/04/2020;63;21;42;104;35;;-1;-1;3;1;0;;;;;
7;2;23/04/2020;31;1;30;123;15;;-3;0;5;1;0;;;;;
8;0;23/04/2020;60;13;47;104;42;;1;0;0;0;0;;;;;
8;1;23/04/2020;25;9;16;54;21;;0;0;-1;0;0;;;;;
8;2;23/04/2020;34;4;30;48;21;;0;0;1;0;0;;;;;
9;0;23/04/2020;13;1;12;22;2;;1;0;0;0;0;;;;;
9;1;23/04/2020;3;1;2;13;1;;0;0;0;0;0;;;;;
9;2;23/04/2020;9;0;9;7;1;;1;0;0;0;0;;;;;
10;0;23/04/2020;262;17;245;314;95;;9;-1;14;5;0;;;;;
10;1;23/04/2020;137;14;123;173;62;;-2;-1;9;4;0;;;;;
10;2;23/04/2020;122;2;120;140;32;;11;0;5;1;0;;;;;
11;0;23/04/2020;61;9;52;140;45;;-6;0;5;1;0;;;;;
11;1;23/04/2020;33;7;26;76;32;;-2;0;2;0;0;;;;;
11;2;23/04/2020;28;2;26;64;13;;-4;0;3;1;0;;;;;
12;0;23/04/2020;59;2;57;85;20;;-3;-1;6;0;0;;;;;
12;1;23/04/2020;24;2;22;45;11;;-3;0;4;0;0;;;;;
12;2;23/04/2020;35;0;35;40;9;;0;-1;2;0;0;;;;;
13;0;23/04/2020;1050;194;856;1935;328;;-9;-10;54;9;0;;;;;
13;1;23/04/2020;548;138;410;988;172;;-17;-8;31;3;0;;;;;
13;2;23/04/2020;496;55;441;911;154;;10;0;22;6;0;;;;;
14;0;23/04/2020;138;28;110;150;53;;-4;-2;4;1;0;;;;;
14;1;23/04/2020;61;21;40;85;37;;0;-1;1;1;0;;;;;
14;2;23/04/2020;77;7;70;64;16;;-3;-1;2;0;0;;;;;
15;0;23/04/2020;25;5;20;23;3;;-3;-1;1;2;0;;;;;
15;1;23/04/2020;16;4;12;13;2;;-1;-1;0;2;0;;;;;
15;2;23/04/2020;9;1;8;10;1;;-2;0;1;0;0;;;;;
16;0;23/04/2020;10;2;8;36;10;;0;0;0;0;0;;;;;
16;1;23/04/2020;3;1;2;22;7;;0;0;0;0;0;;;;;
16;2;23/04/2020;6;0;6;14;3;;0;0;0;0;0;;;;;
17;0;23/04/2020;80;15;65;79;34;;0;-1;4;1;0;;;;;
17;1;23/04/2020;47;13;34;45;22;;-3;-1;3;1;0;;;;;
17;2;23/04/2020;33;2;31;34;12;;3;0;1;0;0;;;;;
18;0;23/04/2020;83;4;79;64;48;;-1;0;3;1;0;;;;;
18;1;23/04/2020;35;4;31;34;26;;-1;0;0;1;0;;;;;
18;2;23/04/2020;47;0;47;30;21;;-1;0;3;0;0;;;;;
19;0;23/04/2020;73;10;63;54;22;;1;0;1;0;0;;;;;
19;1;23/04/2020;44;7;37;28;20;;1;0;0;0;0;;;;;
19;2;23/04/2020;28;2;26;26;2;;0;0;1;0;0;;;;;
21;0;23/04/2020;340;56;284;549;189;;-21;-7;20;10;0;;;;;
21;1;23/04/2020;151;31;120;251;114;;-12;-3;11;7;0;;;;;
21;2;23/04/2020;188;25;163;294;75;;-9;-4;9;3;0;;;;;
22;0;23/04/2020;54;6;48;114;24;;-4;0;10;0;0;;;;;
22;1;23/04/2020;26;4;22;56;15;;-2;0;6;0;0;;;;;
22;2;23/04/2020;27;2;25;58;9;;-2;0;4;0;0;;;;;
23;0;23/04/2020;29;10;19;16;5;;2;2;0;0;0;;;;;
23;1;23/04/2020;13;5;8;11;3;;1;1;0;0;0;;;;;
23;2;23/04/2020;16;5;11;5;2;;1;1;0;0;0;;;;;
24;0;23/04/2020;45;5;40;39;9;;-9;-1;6;3;0;;;;;
24;1;23/04/2020;23;2;21;22;3;;-5;-1;4;1;0;;;;;
24;2;23/04/2020;22;3;19;17;5;;-3;0;2;1;0;;;;;
25;0;23/04/2020;177;50;127;377;106;;-21;-5;19;7;0;;;;;
25;1;23/04/2020;97;37;60;196;63;;-10;-2;10;3;0;;;;;
25;2;23/04/2020;79;12;67;177;41;;-9;-2;8;3;0;;;;;
26;0;23/04/2020;144;37;107;347;110;;-7;-7;7;2;0;;;;;
26;1;23/04/2020;85;25;60;188;65;;-6;-5;3;1;0;;;;;
26;2;23/04/2020;57;10;47;159;45;;-1;-2;4;1;0;;;;;
27;0;23/04/2020;110;11;99;81;62;;9;7;4;3;0;;;;;
27;1;23/04/2020;51;10;41;40;31;;3;6;2;1;0;;;;;
27;2;23/04/2020;58;1;57;40;31;;6;1;2;2;0;;;;;
28;0;23/04/2020;240;24;216;279;78;;-2;2;16;3;0;;;;;
28;1;23/04/2020;103;19;84;143;39;;1;2;8;0;0;;;;;
28;2;23/04/2020;127;4;123;123;38;;-3;0;7;3;0;;;;;
29;0;23/04/2020;79;20;59;121;34;;-3;-2;2;3;0;;;;;
29;1;23/04/2020;47;14;33;71;20;;1;-2;1;1;0;;;;;
29;2;23/04/2020;32;6;26;49;13;;-4;0;1;2;0;;;;;
2A;0;23/04/2020;55;7;48;83;41;;-3;-2;4;0;0;;;;;
2A;1;23/04/2020;22;6;16;35;26;;-1;-1;1;0;0;;;;;
2A;2;23/04/2020;33;1;32;48;15;;-2;-1;3;0;0;;;;;
2B;0;23/04/2020;11;2;9;83;8;;0;0;0;0;0;;;;;
2B;1;23/04/2020;6;1;5;44;5;;0;0;0;0;0;;;;;
2B;2;23/04/2020;5;1;4;39;3;;0;0;0;0;0;;;;;
30;0;23/04/2020;131;29;102;162;43;;-20;-8;19;6;0;;;;;
30;1;23/04/2020;70;18;52;90;22;;-12;-7;10;2;0;;;;;
30;2;23/04/2020;61;11;50;72;21;;-8;-1;9;4;0;;;;;
31;0;23/04/2020;173;70;103;403;40;;-6;-1;11;1;0;;;;;
31;1;23/04/2020;111;60;51;216;28;;-3;-1;6;1;0;;;;;
31;2;23/04/2020;58;10;48;184;12;;-4;0;5;0;0;;;;;
32;0;23/04/2020;49;5;44;30;16;;-3;-1;3;3;0;;;;;
32;1;23/04/2020;24;4;20;20;10;;-4;0;3;2;0;;;;;
32;2;23/04/2020;25;1;24;10;6;;1;-1;0;1;0;;;;;
33;0;23/04/2020;266;75;191;571;100;;-13;-2;31;4;0;;;;;
33;1;23/04/2020;136;56;80;293;49;;-6;-3;18;2;0;;;;;
33;2;23/04/2020;130;19;111;277;51;;-7;1;13;2;0;;;;;
34;0;23/04/2020;137;41;96;501;97;;-9;2;9;1;0;;;;;
34;1;23/04/2020;66;29;37;247;57;;-4;3;3;1;0;;;;;
34;2;23/04/2020;68;11;57;248;40;;-4;-1;5;0;0;;;;;
35;0;23/04/2020;171;22;149;235;66;;0;-3;5;3;0;;;;;
35;1;23/04/2020;98;15;83;138;34;;1;-1;2;1;0;;;;;
35;2;23/04/2020;70;5;65;96;32;;-1;-2;3;2;0;;;;;
36;0;23/04/2020;110;8;102;55;57;;-1;0;5;1;0;;;;;
36;1;23/04/2020;51;4;47;22;34;;1;0;2;0;0;;;;;
36;2;23/04/2020;58;4;54;32;23;;-2;0;3;1;0;;;;;
37;0;23/04/2020;162;37;125;175;54;;-6;-1;7;1;0;;;;;
37;1;23/04/2020;77;28;49;92;37;;-7;-1;5;1;0;;;;;
37;2;23/04/2020;84;8;76;82;17;;1;0;2;0;0;;;;;
38;0;23/04/2020;224;36;188;365;89;;-1;3;15;5;0;;;;;
38;1;23/04/2020;109;27;82;180;52;;3;2;7;2;0;;;;;
38;2;23/04/2020;112;9;103;183;37;;-4;1;8;3;0;;;;;
39;0;23/04/2020;108;10;98;135;43;;-7;-1;11;3;0;;;;;
39;1;23/04/2020;45;9;36;59;22;;-4;1;5;2;0;;;;;
39;2;23/04/2020;61;1;60;76;21;;-3;-1;6;1;0;;;;;
40;0;23/04/2020;27;4;23;40;10;;-1;1;2;0;0;;;;;
40;1;23/04/2020;18;3;15;22;6;;0;1;1;0;0;;;;;
40;2;23/04/2020;9;1;8;18;4;;-1;0;1;0;0;;;;;
41;0;23/04/2020;115;13;102;100;36;;2;-2;3;0;0;;;;;
41;1;23/04/2020;56;11;45;54;24;;0;-1;2;0;0;;;;;
41;2;23/04/2020;59;2;57;46;12;;2;-1;1;0;0;;;;;
42;0;23/04/2020;444;85;359;516;166;;-1;-3;15;5;0;;;;;
42;1;23/04/2020;242;69;173;270;112;;-7;-1;9;2;0;;;;;
42;2;23/04/2020;199;14;185;240;54;;6;-2;6;3;0;;;;;
43;0;23/04/2020;36;1;35;65;9;;-2;0;3;2;0;;;;;
43;1;23/04/2020;15;1;14;24;6;;0;0;2;1;0;;;;;
43;2;23/04/2020;21;0;21;41;3;;-2;0;1;1;0;;;;;
44;0;23/04/2020;269;36;233;335;106;;2;-1;7;1;0;;;;;
44;1;23/04/2020;133;29;104;184;60;;3;-1;2;0;0;;;;;
44;2;23/04/2020;132;7;125;150;45;;-1;0;5;1;0;;;;;
45;0;23/04/2020;255;57;198;350;61;;0;-7;12;0;0;;;;;
45;1;23/04/2020;136;43;93;181;38;;-4;-4;9;0;0;;;;;
45;2;23/04/2020;119;14;105;169;23;;4;-3;3;0;0;;;;;
46;0;23/04/2020;24;8;16;113;14;;-2;-1;3;0;0;;;;;
46;1;23/04/2020;13;5;8;40;5;;-1;0;1;0;0;;;;;
46;2;23/04/2020;11;3;8;73;9;;-1;-1;2;0;0;;;;;
47;0;23/04/2020;36;3;33;33;5;;0;0;0;0;0;;;;;
47;1;23/04/2020;21;3;18;17;5;;0;0;0;0;0;;;;;
47;2;23/04/2020;15;0;15;15;0;;0;0;0;0;0;;;;;
48;0;23/04/2020;4;1;3;13;0;;0;0;0;0;0;;;;;
48;1;23/04/2020;1;1;0;9;0;;0;0;0;0;0;;;;;
48;2;23/04/2020;3;0;3;4;0;;0;0;0;0;0;;;;;
49;0;23/04/2020;190;32;158;345;85;;2;-2;11;3;0;;;;;
49;1;23/04/2020;113;24;89;165;50;;1;-1;8;2;0;;;;;
49;2;23/04/2020;75;8;67;178;35;;1;-1;3;1;0;;;;;
50;0;23/04/2020;53;13;40;94;35;;-8;-1;9;1;0;;;;;
50;1;23/04/2020;33;11;22;45;17;;-4;-1;1;1;0;;;;;
50;2;23/04/2020;20;2;18;46;18;;-4;0;8;0;0;;;;;
51;0;23/04/2020;333;46;287;625;195;;-7;-2;13;5;0;;;;;
51;1;23/04/2020;186;35;151;283;117;;-4;-2;5;3;0;;;;;
51;2;23/04/2020;142;11;131;334;76;;-3;0;8;2;0;;;;;
52;0;23/04/2020;76;23;53;124;52;;-3;0;2;1;0;;;;;
52;1;23/04/2020;37;12;25;72;23;;-1;1;2;0;0;;;;;
52;2;23/04/2020;39;11;28;52;29;;-2;-1;0;1;0;;;;;
53;0;23/04/2020;91;10;81;67;27;;-1;0;2;0;0;;;;;
53;1;23/04/2020;39;8;31;35;14;;1;0;0;0;0;;;;;
53;2;23/04/2020;52;2;50;32;13;;-2;0;2;0;0;;;;;
54;0;23/04/2020;445;108;337;601;241;;10;1;13;-1;0;;;;;
54;1;23/04/2020;226;79;147;292;141;;1;2;10;0;0;;;;;
54;2;23/04/2020;208;25;183;288;98;;9;0;3;-1;0;;;;;
55;0;23/04/2020;133;15;118;250;78;;-12;1;-4;1;0;;;;;
55;1;23/04/2020;68;10;58;127;43;;-6;-1;-3;1;0;;;;;
55;2;23/04/2020;65;5;60;123;35;;-5;2;-1;0;0;;;;;
56;0;23/04/2020;126;21;105;253;75;;7;0;4;0;0;;;;;
56;1;23/04/2020;72;19;53;141;46;;3;0;3;0;0;;;;;
56;2;23/04/2020;53;2;51;112;29;;3;0;1;0;0;;;;;
57;0;23/04/2020;980;140;840;1299;602;;-14;3;59;8;0;;;;;
57;1;23/04/2020;502;98;404;654;342;;-5;3;29;5;0;;;;;
57;2;23/04/2020;474;42;432;639;256;;-8;0;30;3;0;;;;;
58;0;23/04/2020;51;7;44;38;21;;-4;0;7;0;0;;;;;
58;1;23/04/2020;18;5;13;12;10;;-1;0;2;0;0;;;;;
58;2;23/04/2020;33;2;31;26;11;;-3;0;5;0;0;;;;;
59;0;23/04/2020;927;210;717;1125;396;;-5;3;36;6;0;;;;;
59;1;23/04/2020;484;157;327;578;208;;1;2;15;2;0;;;;;
59;2;23/04/2020;437;52;385;539;183;;-6;1;21;4;0;;;;;
60;0;23/04/2020;464;54;410;649;298;;3;0;17;6;0;;;;;
60;1;23/04/2020;209;37;172;342;172;;0;-1;4;3;0;;;;;
60;2;23/04/2020;251;17;234;302;125;;3;1;13;3;0;;;;;
61;0;23/04/2020;65;13;52;142;27;;3;0;1;0;0;;;;;
61;1;23/04/2020;42;12;30;55;17;;1;0;1;0;0;;;;;
61;2;23/04/2020;22;1;21;87;10;;2;0;0;0;0;;;;;
62;0;23/04/2020;439;70;369;693;189;;-20;-8;48;20;0;;;;;
62;1;23/04/2020;214;50;164;335;112;;-24;-8;31;15;0;;;;;
62;2;23/04/2020;221;18;203;353;77;;4;0;17;5;0;;;;;
63;0;23/04/2020;51;18;33;116;30;;-8;0;9;0;0;;;;;
63;1;23/04/2020;29;14;15;62;19;;-3;0;3;0;0;;;;;
63;2;23/04/2020;22;4;18;54;11;;-5;0;6;0;0;;;;;
64;0;23/04/2020;71;10;61;138;20;;-6;-2;8;0;0;;;;;
64;1;23/04/2020;35;9;26;75;14;;-3;0;4;0;0;;;;;
64;2;23/04/2020;36;1;35;63;6;;-3;-2;4;0;0;;;;;
65;0;23/04/2020;74;4;70;81;18;;-2;0;4;0;0;;;;;
65;1;23/04/2020;29;3;26;44;8;;-1;0;2;0;0;;;;;
65;2;23/04/2020;44;1;43;36;10;;-2;0;2;0;0;;;;;
66;0;23/04/2020;26;12;14;246;27;;0;0;0;2;0;;;;;
66;1;23/04/2020;18;10;8;104;12;;-1;0;1;1;0;;;;;
66;2;23/04/2020;8;2;6;142;15;;1;0;-1;1;0;;;;;
67;0;23/04/2020;931;186;745;1519;472;;-61;-8;79;10;0;;;;;
67;1;23/04/2020;497;130;367;841;272;;-24;-4;33;3;0;;;;;
67;2;23/04/2020;428;56;372;669;197;;-36;-4;45;7;0;;;;;
68;0;23/04/2020;956;116;840;1653;649;;10;-1;27;3;0;;;;;
68;1;23/04/2020;486;78;408;895;395;;-1;0;16;1;0;;;;;
68;2;23/04/2020;463;38;425;756;249;;11;-1;11;2;0;;;;;
69;0;23/04/2020;1198;188;1010;1546;444;;-6;-19;38;7;0;;;;;
69;1;23/04/2020;572;146;426;771;241;;-10;-10;24;4;0;;;;;
69;2;23/04/2020;621;42;579;742;193;;4;-9;14;3;0;;;;;
70;0;23/04/2020;96;17;79;148;63;;5;0;0;1;0;;;;;
70;1;23/04/2020;55;13;42;78;40;;5;0;-1;1;0;;;;;
70;2;23/04/2020;40;4;36;69;23;;0;0;1;0;0;;;;;
71;0;23/04/2020;230;27;203;370;141;;3;-2;4;4;0;;;;;
71;1;23/04/2020;116;21;95;170;72;;2;-1;2;2;0;;;;;
71;2;23/04/2020;114;6;108;198;69;;1;-1;2;2;0;;;;;
72;0;23/04/2020;141;15;126;189;44;;2;2;8;1;0;;;;;
72;1;23/04/2020;72;11;61;96;24;;4;2;3;1;0;;;;;
72;2;23/04/2020;69;4;65;93;20;;-1;0;5;0;0;;;;;
73;0;23/04/2020;80;12;68;284;40;;-3;-1;12;1;0;;;;;
73;1;23/04/2020;47;9;38;132;26;;-2;0;7;0;0;;;;;
73;2;23/04/2020;33;3;30;151;14;;-1;-1;5;1;0;;;;;
74;0;23/04/2020;243;41;202;551;126;;-16;-3;16;4;0;;;;;
74;1;23/04/2020;133;31;102;308;77;;-9;-3;7;4;0;;;;;
74;2;23/04/2020;105;9;96;236;49;;-7;0;9;0;0;;;;;
75;0;23/04/2020;2705;563;2142;3436;1310;;-79;-26;102;22;0;;;;;
75;1;23/04/2020;1471;423;1048;2011;834;;-56;-21;46;12;0;;;;;
75;2;23/04/2020;1203;139;1064;1397;464;;-23;-3;55;8;0;;;;;
76;0;23/04/2020;248;66;182;464;130;;-11;-6;17;3;0;;;;;
76;1;23/04/2020;126;45;81;222;86;;-8;-4;9;3;0;;;;;
76;2;23/04/2020;117;21;96;237;42;;-2;-2;6;0;0;;;;;
77;0;23/04/2020;693;149;544;1471;426;;-25;1;55;9;0;;;;;
77;1;23/04/2020;377;106;271;844;252;;-12;3;26;4;0;;;;;
77;2;23/04/2020;311;43;268;612;173;;-14;-2;29;5;0;;;;;
78;0;23/04/2020;857;125;732;1247;386;;-35;-6;39;8;0;;;;;
78;1;23/04/2020;424;99;325;709;235;;-26;-1;21;6;0;;;;;
78;2;23/04/2020;424;24;400;533;149;;-8;-5;18;2;0;;;;;
79;0;23/04/2020;27;3;24;37;14;;-2;0;2;0;0;;;;;
79;1;23/04/2020;16;2;14;17;8;;-2;1;2;0;0;;;;;
79;2;23/04/2020;11;1;10;20;6;;0;-1;0;0;0;;;;;
80;0;23/04/2020;324;47;277;434;161;;-5;-1;16;2;0;;;;;
80;1;23/04/2020;142;38;104;216;97;;0;0;6;0;0;;;;;
80;2;23/04/2020;178;9;169;211;63;;-5;-1;10;2;0;;;;;
81;0;23/04/2020;39;9;30;64;17;;-1;-3;1;0;0;;;;;
81;1;23/04/2020;18;7;11;33;8;;0;-2;0;0;0;;;;;
81;2;23/04/2020;21;2;19;30;9;;-1;-1;1;0;0;;;;;
82;0;23/04/2020;14;6;8;29;3;;-2;-1;2;0;0;;;;;
82;1;23/04/2020;10;5;5;17;3;;-2;-1;2;0;0;;;;;
82;2;23/04/2020;4;1;3;12;0;;0;0;0;0;0;;;;;
83;0;23/04/2020;325;49;276;488;97;;0;-1;16;4;0;;;;;
83;1;23/04/2020;193;38;155;268;53;;4;1;9;1;0;;;;;
83;2;23/04/2020;130;11;119;219;43;;-3;-1;7;3;0;;;;;
84;0;23/04/2020;68;13;55;147;26;;1;0;2;0;0;;;;;
84;1;23/04/2020;41;10;31;73;16;;2;0;0;0;0;;;;;
84;2;23/04/2020;27;3;24;74;10;;-1;0;2;0;0;;;;;
85;0;23/04/2020;56;12;44;125;29;;-5;-1;7;1;0;;;;;
85;1;23/04/2020;28;8;20;68;20;;-3;-1;2;1;0;;;;;
85;2;23/04/2020;28;4;24;57;9;;-2;0;5;0;0;;;;;
86;0;23/04/2020;53;11;42;76;27;;-2;0;0;2;0;;;;;
86;1;23/04/2020;30;7;23;38;14;;-1;0;0;2;0;;;;;
86;2;23/04/2020;22;3;19;38;12;;-1;0;0;0;0;;;;;
87;0;23/04/2020;52;8;44;80;21;;-1;-2;1;0;0;;;;;
87;1;23/04/2020;24;6;18;39;10;;1;-1;-1;0;0;;;;;
87;2;23/04/2020;28;2;26;40;11;;-2;-1;2;0;0;;;;;
88;0;23/04/2020;240;23;217;394;220;;-4;2;8;2;0;;;;;
88;1;23/04/2020;111;16;95;209;130;;-5;2;5;2;0;;;;;
88;2;23/04/2020;128;7;121;183;90;;1;0;3;0;0;;;;;
89;0;23/04/2020;117;27;90;139;49;;-2;1;5;6;0;;;;;
89;1;23/04/2020;60;24;36;74;27;;0;1;2;3;0;;;;;
89;2;23/04/2020;57;3;54;64;22;;-2;0;3;3;0;;;;;
90;0;23/04/2020;164;23;141;332;141;;-4;-3;4;1;0;;;;;
90;1;23/04/2020;87;19;68;197;84;;-5;-2;4;0;0;;;;;
90;2;23/04/2020;76;4;72;135;57;;1;-1;0;1;0;;;;;
91;0;23/04/2020;1150;175;975;981;363;;-35;-8;64;13;0;;;;;
91;1;23/04/2020;558;111;447;588;214;;-21;-11;34;8;0;;;;;
91;2;23/04/2020;573;61;512;386;145;;-12;5;28;4;0;;;;;
92;0;23/04/2020;1936;353;1583;2342;758;;19;3;61;19;0;;;;;
92;1;23/04/2020;1053;267;786;1342;447;;3;3;39;14;0;;;;;
92;2;23/04/2020;866;83;783;989;305;;19;0;22;4;0;;;;;
93;0;23/04/2020;1578;214;1364;1858;752;;-4;1;68;17;0;;;;;
93;1;23/04/2020;804;148;656;1095;468;;-14;-1;30;10;0;;;;;
93;2;23/04/2020;756;59;697;745;277;;11;1;36;7;0;;;;;
94;0;23/04/2020;2071;295;1776;1961;827;;-27;-7;92;10;0;;;;;
94;1;23/04/2020;1077;215;862;1096;473;;-15;-6;50;7;0;;;;;
94;2;23/04/2020;977;80;897;839;337;;-10;-1;40;3;0;;;;;
95;0;23/04/2020;960;132;828;1499;508;;2;-7;36;13;0;;;;;
95;1;23/04/2020;505;92;413;883;326;;-7;-7;24;8;0;;;;;
95;2;23/04/2020;449;39;410;610;180;;10;0;12;5;0;;;;;
971;0;23/04/2020;24;14;10;70;12;;-1;1;1;0;0;;;;;
971;1;23/04/2020;17;10;7;34;5;;-2;1;1;0;0;;;;;
971;2;23/04/2020;7;4;3;36;7;;1;0;0;0;0;;;;;
972;0;23/04/2020;33;9;24;62;14;;-1;0;0;1;0;;;;;
972;1;23/04/2020;21;7;14;32;10;;-1;0;0;0;0;;;;;
972;2;23/04/2020;12;2;10;30;4;;0;0;0;1;0;;;;;
973;0;23/04/2020;3;0;3;34;1;;1;-1;2;0;0;;;;;
973;1;23/04/2020;1;0;1;16;1;;0;0;1;0;0;;;;;
973;2;23/04/2020;2;0;2;18;0;;1;-1;1;0;0;;;;;
974;0;23/04/2020;10;2;8;98;0;;-2;0;2;0;0;;;;;
974;1;23/04/2020;7;2;5;47;0;;-2;0;2;0;0;;;;;
974;2;23/04/2020;3;0;3;51;0;;0;0;0;0;0;;;;;
976;0;23/04/2020;21;4;17;58;6;;-2;0;4;0;0;;;;;
976;1;23/04/2020;14;4;10;35;5;;-2;0;4;0;0;;;;;
976;2;23/04/2020;6;0;6;22;1;;0;0;0;0;0;;;;;
1;0;24/04/2020;166;20;146;224;73;8393;2;0;4;1;84;5000;28658;4870;43493;13852
1;1;24/04/2020;79;16;63;123;43;;0;0;1;1;0;;;;;
1;2;24/04/2020;84;4;80;95;29;;2;0;3;0;0;;;;;
2;0;24/04/2020;292;38;254;586;192;;11;-2;12;3;0;;;;;
2;1;24/04/2020;146;24;122;228;115;;5;-2;4;3;0;;;;;
